image,label
ed149619-b61a-4f21-9a5f-ba3799ebbc28,T-Shirt
976ae836-d00a-4651-9456-4689c80b4a3f,T-Shirt
5547a826-6dac-4eb9-84a6-8652b9ce0e54,T-Shirt
79e3574b-361d-4c3a-b311-85c4ee1e784b,Pants
796012c8-ca16-4b87-ab83-e00e0a6a78f0,T-Shirt
d2313d1f-992d-4479-8c15-1d51678599ee,T-Shirt
a755c77a-2749-46a9-a5c3-75a02f2f2e9c,T-Shirt
b0fd4976-e666-4d48-bb49-193f6c93fd77,Longsleeve
9f0c5ed6-08d2-49dc-a27e-da7d9bb2e23a,Pants
fd2d5fd1-2572-48d1-a089-f44039543b50,Pants
f309b378-084e-4709-9519-7087175395ca,Skirt
ac280aaf-105b-4d1a-b716-8c1a2e99542b,T-Shirt
55694d05-4d0e-48cd-936a-3acd3761ceac,Dress
203369db-4e34-43c0-8efb-3cd052ef1e4d,Shirt
a47b61e3-5a1e-428c-80d4-31837e74fa20,Longsleeve
574a2370-af89-4c9a-bbb9-9acfd31489f3,Skirt
9583c21e-bdf2-4259-a041-f8f5d0eaba74,Pants
c1df0487-20c3-4acc-a0d8-cfbf14942e2a,Skirt
0c6472ac-e3f8-443b-a884-2e60562c35b1,Longsleeve
1a40a891-0211-42d5-8f8a-8e795303f87d,Dress
4dd4d947-c3d9-4555-88b7-e2965e8285c1,Dress
6df15f1e-3e78-4bb3-b43a-a9d32b9b3ec9,Pants
6da4653c-905d-4257-aa82-824afda0c0a5,Skirt
c72791c2-090d-48c0-9117-b4da19f0fb7e,T-Shirt
9c53a328-5193-4b5c-9d47-6f16a0f75571,Shirt
ea6195ca-94fd-4ffa-b133-81f56df1d446,Skirt
9846b8a6-b0c7-404d-9380-d23b1eeb40df,T-Shirt
4cf53bb2-dede-4173-8dc9-6599726b70b8,T-Shirt
b602653d-ecac-482d-abac-710a440ba811,T-Shirt
7dc9022e-5c1b-4d8e-8b36-8790f15f4b6d,Pants
75861e58-b6fe-4008-a3e7-316af2e44354,T-Shirt
dfad87ed-9747-45a3-a6cb-68697882009a,Dress
1bd8978b-ddaf-463c-81e4-8e158d6f4120,Shorts
d549ce9a-7bc4-46c9-a572-ce535d2c7699,Longsleeve
79ac5fa4-8083-4f22-be14-cebf1dcf03a1,Shirt
9ab72282-d7aa-43b0-a3ff-9cc168e51480,Longsleeve
8a34360e-9feb-4571-8e16-01d90f6576c7,Skirt
0a69db60-c052-4b9a-a90d-e53120d091d5,Dress
8b8563c5-9eb1-4c44-9d52-acd22a8fe25d,Pants
3583f121-f3e0-4322-b9d3-84ec8bc6af28,T-Shirt
5929b529-0721-4778-a5eb-465e0a808e54,T-Shirt
f31fd334-0aef-4c15-aba0-92aa541013b2,Shorts
d330916e-20fa-47f6-8099-65399ad20265,Shorts
9f17c411-7406-4036-a44c-b6dbfe2b98b8,T-Shirt
f86a5843-9501-438a-adfb-f48557a6e5fe,Pants
cd0123bc-20be-45d7-b22a-a984711f5197,Shorts
d1181559-7d90-4d86-a007-c4abe422ed21,T-Shirt
428ce15c-34b7-4b44-a7fe-fbf1d10343f6,Longsleeve
50190d20-30c2-45de-8fba-0749a2223f31,T-Shirt
e002937a-b018-41f6-9ccc-79c35f01b14d,Dress
6a8c7882-05af-49d4-9db7-cc50782b77f7,Shorts
0b20fabe-a5f2-4549-bbb2-504ee53dc89d,T-Shirt
b70c1c51-ecf2-4da0-897b-b563cb63b09f,Longsleeve
f6b3d8e8-af0b-4cdd-b821-6df326152dbf,Shirt
9d92e0e2-f5ae-45da-9c03-e782de380e88,Dress
a099199b-9ec3-4f63-a157-dbdb1757eae5,Dress
4a9ce2fd-5ffb-438a-93d6-83463910b87a,T-Shirt
c231b5c9-1886-469c-aaa4-14e9caf4252d,T-Shirt
6f2e047c-673a-4d8a-ba75-f3ba4b23f22a,Pants
e3d30ea5-976b-45a8-a1e4-0fbcc7a045c2,Skirt
6b184036-28e9-43fb-93b7-1282efa405c8,Pants
e55c3d9f-81f8-4e0c-9882-3a747ed4c676,Shorts
a79b1490-9991-4b13-9147-c952c1297563,Pants
21a06a8f-583d-40c5-b5f8-2b735af0f8e5,Pants
62609da4-6986-40f3-b88f-f3a6e55f6e6a,Pants
f74442f0-8a20-4b29-9221-38e11365ecb3,Longsleeve
85fd78ab-a6b3-4c0b-82ea-606c67a18c82,Shirt
6793b85d-fa90-41dd-bb4c-f26dcd8863d8,Pants
c137e1de-3753-4503-a749-ac45c149f86b,T-Shirt
7cc6005d-6efe-45d6-ace1-01af3470d456,T-Shirt
ee1376ab-f0e2-488e-ae2a-1154b070a500,Pants
fb90adff-1e63-476c-a8ad-b909a33f0069,Longsleeve
dcaa24c0-748f-4aa4-8c4d-bb1a4012ec78,Pants
3c493c1b-85c2-47e6-b6a1-75f8d02304c3,Longsleeve
549efe03-629e-4620-9fe2-4ed3a9d856fd,Pants
2414ef6a-7dc3-4155-80f1-b13d922ba9a2,Shorts
012d1ca9-baaf-4b01-8b60-955f3408b1b7,Pants
69b6cfc4-d73c-4dc6-ac21-a85a4dc5ab05,T-Shirt
955d8981-bfcc-4bca-8289-2d3bd3987b11,T-Shirt
58c792f7-57e0-4193-bd4e-6866fae890a0,Dress
49859c1d-7f36-4921-86e7-bca31a8c4651,T-Shirt
fe61785e-dadc-4195-9442-6bab7e94579f,Pants
e616ac80-78f4-4c93-9b74-9aeb33afe435,Shirt
087effcb-4eb3-41c1-a0bb-ec5c489f972f,Shirt
194df73c-8468-4782-bcf6-8dd328c09f79,T-Shirt
4d5d201a-11cb-4e5c-b291-9b8c833c4ddf,Skirt
da9a24f3-3bfd-420e-9f5f-12e67662d5af,Longsleeve
d01ab2c4-493b-4071-a2fa-8e305415728a,Longsleeve
37f4410f-f017-4838-a202-58fb8ef6af42,T-Shirt
9253edb0-4880-48e4-a7c3-a3b40c837a3e,Dress
bd9fcfee-dd1c-45c4-8ed5-d4cdea0efa80,Longsleeve
7e3b9ab4-5fa2-4f6f-b6e3-db65bca8acaa,T-Shirt
99fdccb7-216b-46ce-88fd-15e79bccdeac,T-Shirt
f24dcd9a-6597-412a-88b0-0ad7ef9aa2e8,T-Shirt
d69680eb-4fdc-4783-b0d3-3b453f50069b,Dress
6f7e039f-85a2-47dd-9cc2-b2cbd64367a5,Skirt
5cb8b297-de57-4ee2-984a-7c9cdc748558,Dress
1cab0eb2-60f6-4d0a-a380-9a07b834d855,T-Shirt
f193ccf6-820f-490f-9684-dce95800dbbd,Longsleeve
4d14f447-f8b9-4633-bbc2-c5ce154a0389,Longsleeve
12bfe0f0-accc-4539-ab51-53f63534938e,Pants
6f9e79db-5f95-4e33-b4ae-091db28bad1a,Longsleeve
d6f94413-4c6f-4ccc-b4ae-9af2c7bbacd1,T-Shirt
a36dc7ad-29ab-4c1f-9701-45143aeb5424,Longsleeve
f59d03e3-1dc0-4015-9e53-7a8925c372c5,T-Shirt
0982f691-f2ce-469b-b81e-6842b914632c,Pants
f6c4457e-8a9a-48b7-8719-262132467d03,T-Shirt
1e9db0bb-0f59-44e6-9787-50eaecfd6476,T-Shirt
45bd7880-dbba-4264-a4fd-c1b575b7c5ee,Dress
c56e9fd6-e517-4871-91b7-91b7ea53604b,Shirt
3bc76eb3-1fd9-4244-80f0-e9fcd982c64c,Dress
661fff77-f427-4963-8d3a-2783343c547c,Pants
47106cae-9eee-4147-bcd1-458f2f00fd3d,Pants
dec02b3b-638d-496d-b25d-92bce28c6f7b,Shorts
bf07c908-95fc-4525-99b7-a3e9c32df978,Pants
fd815439-7fee-40c7-8175-2f32596eb578,T-Shirt
4c08ecd6-faf9-4dbb-ae7c-d66a880389e0,T-Shirt
82cc97d5-b719-4a00-b6d6-e7dfead3dd75,Pants
f91b69e7-8581-48e4-be8f-74941603673d,T-Shirt
92e0e80a-d72a-4bed-9ee3-84343618f0bf,Skirt
4114a9c0-eea0-442c-af14-8df6c586a016,Dress
268d1b4b-4700-4468-aa52-eacf32a3e2bd,Shorts
bf67fd60-a8ce-431e-949a-0d841957de4f,Shorts
5e04aaf0-8c4e-40d4-b1fa-738f572b66bc,T-Shirt
caac1987-574d-4975-9c36-4e3ba7dcaeef,Pants
58d7105d-ec37-4cda-8bf8-7dd2c7b1bf6e,Skirt
b571d681-dbca-42bd-8de4-3f863e8bffe7,Pants
7f9275de-c63f-46f2-8328-38bf0ae69655,T-Shirt
99f5d28d-765f-4b2f-8e83-1feba2166a6b,Dress
a5625e10-a1f1-4744-987e-851af2d11a00,Dress
2f4e36dd-67e8-47ad-a7d9-1c211fd1b0e3,T-Shirt
8562c30c-623c-49b5-8a9b-b7fefae16eda,Shorts
07203b6c-8d84-4a31-ac32-78b0a66de843,Pants
fe9bcc3e-f381-4243-ac65-d1a4fd29b70f,Dress
2fff27df-def9-4410-962e-cbba35a6b29f,T-Shirt
c560e383-7599-4112-b2d3-482c38aa51e3,Shirt
e62cfe93-94cd-4c40-bd67-62ddbede6b6a,Longsleeve
df545cf1-5461-4745-8e32-c7e6e1247d2e,Longsleeve
edd05195-8ce4-4737-a6f1-e46c174ec6c0,Dress
a1a6a9c2-8e49-4dc5-9c15-7ded378a8956,T-Shirt
e7d4544f-a4d5-4fde-aedb-dd9117a68b31,T-Shirt
0da586b0-bbfb-44fd-a629-12aee2b1d430,Skirt
651173e6-0a94-419a-8a9c-5d9fa4de6ab3,T-Shirt
0f8c39ba-e2b1-4c94-be5e-6ac2d924f7ed,Skirt
36851ced-845f-467e-9e75-cc414246368f,Pants
e1c0dde2-e9ef-42d0-a8b0-fff052011195,Longsleeve
f6943183-e0e0-4b1b-a11b-451941bc523f,Longsleeve
15eea7e2-3dba-4f28-a34e-5e72e5a8a42f,Pants
c4a88052-fc60-4686-9297-8ae33d0fcaa5,Pants
594f21c3-76f2-47e6-bb94-9975a455742a,Pants
82d5ab12-46d6-42e6-ba19-4f3b4c70b678,T-Shirt
aa06a7fd-cd78-4a78-878a-0ac5b4a8c9ff,Pants
567298c6-e892-4aa3-bac6-4f8993ee23c0,Skirt
4e788cda-1b2a-43dd-ad4f-8a275475ea88,Dress
6ce272a4-4012-4dbb-bdc6-762e922036d1,Shirt
dd59a1f7-f21c-43e3-aa08-eff7414f2463,Pants
cc5dcadb-144d-4acf-9de7-fe8cda59e891,Pants
36531270-9901-40b4-adb7-dda831ed614b,Shorts
57ee7a69-2895-4752-9f8c-e796ae63f91e,Shirt
563f7562-e4e2-46fb-9e13-48b1d54f9828,Pants
824014f4-825b-4bf2-835e-e3b8b7d0f387,Dress
af3ca392-82ed-474b-a346-7d6cf8937f2c,T-Shirt
1fb0b8b0-f8c2-45ce-8405-e2b86199475f,T-Shirt
1eab35b4-7931-4cf6-8768-509ceee15308,T-Shirt
5bb7f045-6716-49e8-be40-09ba71efdf69,Shorts
41f35a3f-4592-4e50-a3ae-67568ed52754,Dress
4069caee-07be-422f-a9f9-5fdcd97b159f,T-Shirt
707517ad-af0a-44d0-beee-88f6d5cce901,Shirt
ef8d972e-d971-48d4-85b0-ca34297e6f3e,Dress
832898d6-3ac7-472b-835b-4dd3e5843342,Shirt
cd28c7cf-12ba-4473-aa8f-bb8cda7160fc,Longsleeve
4a999110-5b25-48d1-89eb-6d25c38d9db6,Dress
735b2cb6-8cd8-4103-8e8e-85888a6acb71,Pants
427d9739-ea21-4885-b9c2-31ccde4af5f0,Longsleeve
db7b1bb1-f405-4c45-978a-958e02664a4d,Shirt
ac18eb84-4759-4a12-b935-6f1f2a7b276d,Longsleeve
ad90a331-f35b-49e1-8321-2e916c637f1f,T-Shirt
1037c9be-cbf4-483f-8ac9-41f13e0427eb,Shirt
6f1bb0dc-e0e5-4cb7-b410-c432f8632a69,Shorts
dc5a3af4-733f-4f4c-95e4-7da9b430397d,Shirt
6e70492a-b2c9-4fcd-8bd4-5395af5a9e26,Pants
049e77f5-2a28-457a-9d27-2edb3da2fd7f,Longsleeve
59da8ee6-32a7-44f0-abf2-b53b1f6448af,Pants
831722d0-3e3c-4ecd-b3b3-14dd0ea222bc,Pants
bc34145a-3844-4c08-a7a2-c45321541f57,Skirt
d3f1b7f2-e9ce-468e-9960-feeebabc71ad,T-Shirt
5d35805d-9064-430c-90f9-a9395d116a8c,T-Shirt
e7dd97e3-73bf-4443-afc7-7b439d94ebd4,T-Shirt
4e620c49-948c-4cb2-9164-09853d82b816,T-Shirt
28fe53cd-73db-4b29-b73e-50500b134413,T-Shirt
e896e472-b3fe-4c65-b746-673635fc07fa,T-Shirt
053689bb-5928-489b-aeaf-dfb969b05e93,Dress
1d08ddfe-dfd4-4bf9-81a7-9cc8dfa2833f,Skirt
1c0db814-f31c-42e6-a00c-0b18a819bef6,Shirt
420a80c4-dfc9-4cc3-8de6-42765b92bb4b,Shirt
2153199f-0a48-4334-bb12-51e07486b5c0,Longsleeve
e65675dd-f751-40ee-8af6-2407514f1409,T-Shirt
7405eabb-acec-426a-bfa3-a0533b1778e0,Dress
c6549bb4-9aaf-4c59-b680-6b52374e3c5b,Shorts
6b801e31-9073-40dd-aa87-956ce6c02c7c,Dress
7965e4d8-6324-4898-a977-eb9a95b974b4,Longsleeve
69db5cf5-f331-4bb6-a610-f49d2a514150,Shorts
eb56158d-dc68-4d2f-bff1-96ddb8a92b4f,T-Shirt
3312ff1c-ebf4-4503-ac05-85f2debccf3a,Pants
6a99b56f-1340-4b74-a8a1-d08f082469f3,Shorts
ae7c807c-5199-423d-a337-a902aadf5f65,T-Shirt
011ecf12-aab1-4c72-8f77-2649386cd23b,Skirt
37de7453-8870-42c3-a9b2-ec28a07ad972,Shirt
18e8eae2-79a9-4ec2-87b7-a9f3766e90e4,T-Shirt
4d4f6900-da14-4e6c-9236-e3a98261fdc2,Skirt
7dd9bded-33f2-4928-b8f1-7efe0fd3bce3,Shirt
05a5ad6f-6a04-4d4f-9bd1-16f3c3485ec5,Longsleeve
7aa53761-7711-4850-b94e-9d8ae3272320,Dress
18c657b8-25d9-4abb-b6a2-1e2c3978a1e3,Shorts
730e1eaf-3cb5-4a15-90f2-bd58e21eeb90,T-Shirt
8519fc6c-b5c6-4e10-b2c8-e2e04ba80663,T-Shirt
9914e7ca-9b82-4a05-aeab-26098f937d7f,Pants
8fe75612-b29e-4b33-8469-3d3a8f6403e9,T-Shirt
bf79cec3-700a-428d-95c9-83cfd923d606,T-Shirt
0952d8a9-daa0-4527-b622-f5cc2fb45d91,T-Shirt
95b40e4e-6a2d-4645-aaee-5683635ff94f,Longsleeve
245a3c16-7c5e-423b-b5af-b8f12d89a59f,Pants
77d14951-53a9-406e-b243-7c71c94d54f1,T-Shirt
b5f04763-399d-4293-b92f-0c5268210190,T-Shirt
b280d5e4-89ff-4025-ad7e-beff5f6813e9,Longsleeve
9dacbb37-f6d2-4232-aae4-42a3c26bde42,Shirt
7da3a0ae-fb2d-4cd4-910c-2dc60731cdd3,Shirt
e718ccc7-c3e7-4105-b19a-76d6d38ad6e0,T-Shirt
37271dcc-d0e5-4f31-81ac-ad4b5974812e,Dress
d654cdb0-9687-46d4-9867-f632ae2aecec,T-Shirt
62e1f14f-9376-4d4a-bf33-e2b3d864695a,T-Shirt
ad1cefda-61ff-45a9-be85-c08e4bfba327,T-Shirt
4ba6deca-32d4-414a-8ccc-42bee703520d,Pants
860ce7db-2433-4a5a-81fb-2251c79abb04,Dress
3eeaf330-2460-4d7f-844f-d7254d12e587,Dress
b98d9f36-f35b-4a75-8f22-8627ce2f0954,Shirt
751b991d-99ce-4a5e-b76c-090ef19e638c,Shirt
0eebc4eb-24d7-4c53-bdf9-59c2e894ce59,Shorts
87b3c9c5-ec25-48d6-9261-e6b0b14c6daa,T-Shirt
943bff1d-f0df-4c30-a5e4-e549542144a2,T-Shirt
c9d22645-4b60-4108-bde7-a3716c181f00,Dress
e330e5fa-1bd7-4de9-8952-1558a31fe7aa,T-Shirt
68fa69de-e291-4e21-8620-a4f57564ea39,T-Shirt
95dd0618-9a05-4abe-853c-fa6c3fa9bcce,Dress
fd24aa3a-2cce-49a4-b905-a8cd33f35d91,Longsleeve
dd64332e-aab6-43d0-899b-4a95e328b7c5,Dress
1c9a6bc0-d29e-4e2b-8d00-d19e4d77a380,Pants
2a45d48d-811c-4c7d-bceb-b8bd88af2821,Shirt
dad82d38-a305-4baf-9e54-cb6b894deb11,Pants
31b22791-69bc-463c-9419-078fa2f90ef4,Shorts
02341619-2fa3-42d4-bb5e-689518228e67,Skirt
be4e12cd-1a81-4ddb-93f3-5f29a24b7eb6,Shorts
aaece34a-d076-45ab-84b9-78519297ce5a,Pants
f5e497d7-302b-491e-9e6b-df7d17a6abeb,T-Shirt
9e878bc8-5e62-4634-9ab2-1209608b8834,T-Shirt
8d173264-bc7d-4175-8130-711c94d3f1ca,Skirt
f7928953-1be4-4935-9cf6-1e70ceb7035d,Pants
28709ef4-cebf-40c5-8347-f59932bf9323,T-Shirt
bd6fc5eb-bf25-4339-b55b-22f25bf039c1,T-Shirt
835a1782-1eaf-41f3-9d5f-232161f4db53,Dress
d5b1aadc-1210-4e96-a14c-8e6a4d88f810,Shorts
84c5becd-3bbc-4f8d-8aff-45a918cbfe89,T-Shirt
78ddd6f1-8d25-4e0b-b2d7-b28d55c77fe0,Pants
2c729b6d-6ec3-4944-9406-25ae725482f7,Longsleeve
12f7dcc1-a830-4a57-8d6e-088cb0ae4d08,Pants
d619091d-fc8d-4730-9f3c-2a042e876272,Shorts
475d03c5-3317-4877-b13d-e2142b33bb70,T-Shirt
8f82b258-95ed-447e-b912-7b906c931d88,T-Shirt
1468e9b6-1856-4cfa-aefd-3bfc3e59d4e3,Longsleeve
dce606dc-9b40-4bd8-973d-d3113163dc95,T-Shirt
93a6f341-bdd7-4feb-88b6-8de1512ba7df,Pants
619655e3-2925-4ff3-94d6-f0e2d3f78b2f,Shirt
1c3deae2-1e34-4b42-b4e2-4932937481a9,Shirt
5c392383-32b9-4949-bee9-be21bebb61e8,T-Shirt
d1dd492a-77b6-4d76-bc22-852cda12c437,Dress
7bf6cc93-4e04-4b0c-875c-aa851aeca87d,Dress
58bd912e-e5bb-4d65-ae47-27770a2cbad8,T-Shirt
3131d235-b604-4170-b078-bc1d86f26943,Longsleeve
7efbc6bc-b712-44ac-a877-3598c33646ca,T-Shirt
2bd016a4-6026-4e31-81f6-3ee12d3e59a5,Longsleeve
b60978f4-5bd1-4cf5-8616-6748bd0a2b81,Shorts
8912c0c5-b54d-4e41-9619-69a76ace5c57,Pants
647e9c32-67bd-44ec-94a4-d6bc14d50b61,Shirt
421fc54c-c5f8-48e8-8be5-c37c7bc70e0d,T-Shirt
3fc1c8b5-a541-4e74-9778-f1af27465f5e,Dress
82fb6d56-3878-40db-a274-2b4ed916a115,Longsleeve
e30d3ab0-9292-4cdb-992b-cceca6394ab5,T-Shirt
36d30ee9-1a06-49a5-94ca-1e58f13e7dc2,Skirt
8b7acd22-1d36-4e14-a419-7011e74cbd4d,T-Shirt
62d2bb8a-d08d-475c-9062-2b682b50bb30,Shirt
a38837b2-dc9e-48e8-948a-374485d0a03c,Longsleeve
c1ab2b23-a769-47d8-a2ff-7d7842aa7996,T-Shirt
42762722-3b6d-40a7-b5f0-9d1582149716,Shirt
3c52fa33-4159-4d48-a86c-0e7c6629f251,Pants
ad1c122e-b705-451a-aa5a-1fc6272550b2,T-Shirt
7ae2d3c3-5198-4f12-bc1c-e164364e3b5a,Pants
83ff89cc-04a4-48cc-8452-739a68b38a31,T-Shirt
243d1b0c-0c90-4185-a7db-bdf1ca0506d8,Shirt
c65f3500-c97e-4d0e-8154-d3db78f3b8e8,T-Shirt
74b35283-7e3e-47ef-b190-95dda57d148e,Shirt
2a512285-ef9d-463c-b747-8e60bf50f059,T-Shirt
86a1ac99-1345-410d-bf73-d7585eccd769,T-Shirt
911a104e-2ca1-4983-a732-7cff59fcbec1,T-Shirt
74c9c463-9a08-4477-95af-0f323c7c2ae9,Shorts
ad22bcd3-abd8-4b31-9605-2cc460b93e4a,Pants
a68920e2-059b-4d37-84e6-928aa20fa0ed,T-Shirt
754a427c-7161-48e7-b867-e9065541048c,Longsleeve
b3fb1dd4-6bfa-4688-ab2d-2f41ffb3d276,Longsleeve
7fc487f9-81a1-4285-aef9-45574cc8adce,Dress
377c407c-b353-45c5-b592-e68bad2d68d2,Dress
a0b2aa38-51d0-4219-a135-fa3d769f7d37,Dress
72c8ac09-52ee-445b-ac7c-136efae138d7,T-Shirt
f59762b1-e4ac-4dfd-bb0e-0174ac789d10,T-Shirt
3c0771c3-03ce-42fd-b0c5-b5fdd46f9fd9,Shorts
0a2668d3-e42a-4f46-bb7f-01cc409c1839,Pants
3f7d16eb-7c7b-45fe-8d3b-ffb38124b52c,Shorts
420f5211-5289-4e07-af92-264570ed7362,T-Shirt
2ce832eb-750f-4753-a00b-4bf9dee8b88e,Shorts
77b3d6bb-a238-4fb1-bb12-22b6636336cc,T-Shirt
9955afb1-ab88-459c-885c-3c7f86d1fd00,T-Shirt
b61b9f26-f5fd-4b47-9edc-f27bd6d1176a,Shirt
d978eb33-ed9f-417d-94be-9a7bb86fc771,T-Shirt
7481e6f6-65f9-47ba-a276-d8d0b4344d2b,Dress
18a573de-219f-44de-8dc9-0a64422e4f99,Pants
b365eac0-cf34-4db5-807e-794323d531fd,Pants
2b1774a1-a7fe-4cdd-997c-7e58e5459e96,T-Shirt
5ab59471-f2f5-4ff9-a106-3de7044fbfd2,T-Shirt
502cd9c0-4350-4249-8a22-4c2a7c8a31ae,T-Shirt
106b79da-fc83-4be8-b138-0dc23b701541,T-Shirt
f355fe19-66da-487b-94b5-341f2cd0e73e,T-Shirt
f835eeb1-806e-41e0-b7bf-d82c30e6d8fb,T-Shirt
07bf93d6-850f-4309-ba86-52e2d1f5cce2,Dress
98a86d75-9201-4832-8acb-2d9c7ec625cb,Dress
01d1fed7-996d-496b-b3ae-73ab724f29cc,T-Shirt
cc33023f-62c9-42bb-92b2-4630103c3f52,Shorts
f8b7bdad-76ce-4efc-a26c-6a9d625d91fe,T-Shirt
68ff2e07-5cee-42f1-a727-2c7d0b1912bd,Pants
467cb779-f21a-4de6-9e73-e1730abb20c1,Dress
769b4c86-0e6b-4576-8993-0fa927ace181,T-Shirt
f5c71807-a74b-422f-b551-6ca6a1197a57,Pants
184b54b9-94f1-41c6-9aeb-64efa09a4720,Pants
d81d1197-034f-4885-8787-e804a3e5ec33,Pants
1417c271-ce40-40b7-bee1-32344bab6f16,Shorts
bdb96979-3a9a-4d64-98e6-bda684e7e81e,Shirt
b6d3beac-7d4c-42a0-aa35-bf6d8d67ca95,Pants
dc982c2d-49e9-4c08-8b49-4bcc0671c355,T-Shirt
4c5766ba-bad6-4703-877b-140991c8af87,T-Shirt
45626f38-49a8-4222-8b33-82d0712a6f40,T-Shirt
26bed63e-d57c-4a07-9bc9-4c17b5e85989,Shirt
3b0c4551-0e63-448d-af5c-f29332eff41a,Pants
d337b973-20fd-4455-9425-b819b0f68c24,Dress
15a7641e-e098-4015-952f-4e8c103b69e6,Pants
c14a67b3-8d77-4f78-be1e-537bac39d3d3,Pants
2126322b-b4eb-4410-988a-9261155c017a,Pants
4f7e10cd-6981-4e51-855e-aaaf88c4fa09,T-Shirt
6d08108f-89b2-4b59-afba-8f85892bffa7,T-Shirt
e83aabcc-a45c-4da6-87ec-cb41580b3bd4,T-Shirt
3175a932-43ce-46fd-8599-37f375b1f776,Dress
36e2b110-6be7-4c46-a865-34ca99808c11,Skirt
875e9fc3-7a55-4fc7-8b9a-a919d94e7919,T-Shirt
41e11790-a772-47b1-b251-15c3464038b7,Skirt
5dc3b8f3-650f-460d-9aff-5d8903aadfa4,Shirt
1284316a-8db1-450c-bb64-4929f16d91ca,Pants
4125a2d5-d084-4bde-94ce-819f7f39185f,Pants
bc6aaa37-0299-4a59-975e-d3dfb35a7a34,Dress
8f1df840-7879-43cd-8f20-8e18363e2b5e,Longsleeve
cc0de3ab-d85a-45ff-93ea-d41520d09f1f,Longsleeve
5e295abe-46f4-4684-95f0-b9740ce3f059,Pants
bee076bc-ffcf-43c4-b365-c551a5a684eb,Pants
9769d8bd-28f6-45e1-9e9f-411b71e54711,T-Shirt
cb9bb04e-a2a2-4154-b4dd-9325ca16dfa2,Shorts
cb479876-9852-45a7-8b69-32f6144cc5ce,Shorts
6ee3ab1d-a230-431f-b848-99f70173f3ab,Shorts
233d404d-b398-4d6c-9538-bbb1de6b0fd6,Shorts
8c6763e1-9239-438a-84cb-f4a896d2f46f,Pants
a76166a7-7c96-4d26-8aa2-1ae877123bcc,Shirt
3ea9b190-582d-474b-9ba1-1fbabb2a2435,Shirt
c73492a1-b5cd-40f0-9ca1-ae72635c544f,Longsleeve
dca6b87d-6ab6-4e71-9573-fc1a7831d38d,Pants
f3c17697-a1ef-4d59-9c8e-917404d27fe3,T-Shirt
10fe0db9-3a39-4281-871f-1ee7f2bdda6b,T-Shirt
f8c5b758-d78e-4182-8246-5bf94e0442d6,T-Shirt
a402811d-f398-49b3-be3d-e9558a913b14,Shorts
201d7c0c-4e6f-47c9-bb55-44890164c6a7,Pants
b1e56afe-aac8-4702-9bdf-9b2512bd4395,T-Shirt
dcac755b-81c6-49fe-991c-2337fa3901a0,T-Shirt
5e006644-bc80-4823-9675-426e210b660b,Shirt
961ce467-f444-4e04-8894-0c11d838d63b,Longsleeve
af7bd3e8-2826-430c-b074-85b8c0084c3f,Pants
19c31480-4d55-472e-ae52-a2df4e33c7ea,Longsleeve
ed702d70-f0c1-44b5-89a0-9fb17d1e611c,T-Shirt
980ac56c-90e7-4017-931e-4defbc605207,T-Shirt
777191aa-cf46-4d94-9b55-1c7ef4f5335b,T-Shirt
6e9dadfd-1617-4216-909b-e77d4dd89ec3,Shirt
d233cc08-bc73-4890-91f2-fb1d584c8b39,Longsleeve
5deaf3ba-f302-4d9e-865d-41c5942da55f,Pants
ae9cec7a-dd1d-49bc-adae-6446429c03d8,Shirt
cd23d1f5-2066-44e5-b2f2-77ab284320a5,Pants
5613ec9f-6df7-4a3b-ac27-a961fd0d2fa9,Pants
125472d8-0f0a-4d45-b531-fb87a9d9d95e,Skirt
725f2fc9-230b-4bcb-807b-6a757cefdf37,Pants
80cedf11-6688-4cf4-8f93-29ccfdbb6a4d,Longsleeve
978f5148-3c6b-4393-9d12-df98d51b8881,Skirt
e74aed45-b484-4098-936f-29b47537c909,T-Shirt
bd9d7a70-eaa4-4bc8-ad2c-15da61aae61f,Pants
7253c29e-932d-4669-b834-e3070730f788,Longsleeve
e0dc1f06-78a4-488e-936a-5b2655a65ba6,Pants
e7bd3b87-668e-40d6-9a4e-685cfc9da436,Pants
b7eef4e5-320e-4467-bb16-6ad88e2c2fdf,Dress
fadaa2b4-58dc-4eb8-88b4-941a5b3c6e20,T-Shirt
b2279dec-874d-4571-a8b5-8e7d704e596d,Dress
d26fbf89-03c6-4575-85f9-316747a3f208,T-Shirt
95cebbd2-db22-40e6-8c86-d4fb5040134a,Shirt
1b499ee5-b290-43d5-ae17-05d5b38c4f9c,Longsleeve
663b3a9b-b552-4fab-9d0e-370a329999bb,Longsleeve
f07a23a2-a16f-4bb1-b8d1-6ba7af4da047,Shirt
c9241648-253e-4951-87df-bca2fe1bdf90,T-Shirt
bb361f03-abc9-4a8e-a2a4-ff306a5b4612,Skirt
40ee6784-5c49-40c1-bf26-7cdbcc9ff849,Pants
129287b2-e3ab-45f8-b0aa-cd0fa1e6864c,Pants
a1ce79d6-ad15-4bc6-96bb-ed6b380d0104,T-Shirt
161964e5-6633-48b1-bfaf-1909e3656d19,Pants
30b065eb-caa7-4666-80a9-2c06808d89ff,Shirt
2110b3fe-12f0-4aa7-aa90-778a9b1e7ba5,T-Shirt
bac6b08c-c175-4874-822a-9f3c7bc0ba43,T-Shirt
00805d0e-7fe5-4251-b577-86065e4f6587,T-Shirt
